"sku","fecha","demanda","promocion","estacionalidad"
"SKU-155",2025-07-07,0,0,1.298
"SKU-155",2025-07-14,43,0,1.291
"SKU-155",2025-07-21,0,0,1.281
"SKU-155",2025-07-28,0,0,1.266
"SKU-155",2025-08-04,98,0,1.247
"SKU-155",2025-08-11,31,0,1.225
"SKU-155",2025-08-18,0,0,1.199
"SKU-155",2025-08-25,0,0,1.17
"SKU-155",2025-09-01,0,0,1.139
"SKU-155",2025-09-08,0,0,1.106
"SKU-155",2025-09-15,0,0,1.072
"SKU-155",2025-09-22,0,0,1.036
"SKU-155",2025-09-29,0,0,1
"SKU-155",2025-10-06,0,0,0.964
"SKU-155",2025-10-13,0,0,0.928
"SKU-155",2025-10-20,0,0,0.894
"SKU-155",2025-10-27,18,0,0.861
"SKU-155",2025-11-03,0,0,0.83
"SKU-155",2025-11-10,0,0,0.801
"SKU-155",2025-11-17,0,0,0.775
"SKU-155",2025-11-24,0,0,0.753
"SKU-155",2025-12-01,2,0,1.234
"SKU-155",2025-12-08,0,0,1.219
"SKU-155",2025-12-15,12,1,1.209
"SKU-155",2025-12-22,0,0,1.202
"SKU-155",2025-12-29,0,0,1.2
"SKU-156",2025-01-06,36,0,0.702
"SKU-156",2025-01-13,12,0,0.709
"SKU-156",2025-01-20,8,0,0.719
"SKU-156",2025-01-27,0,0,0.734
"SKU-156",2025-02-03,20,0,0.753
"SKU-156",2025-02-10,0,0,0.775
"SKU-156",2025-02-17,0,0,0.801
"SKU-156",2025-02-24,27,0,0.83
"SKU-156",2025-03-03,0,0,0.861
"SKU-156",2025-03-10,0,0,0.894
"SKU-156",2025-03-17,8,0,0.928
"SKU-156",2025-03-24,0,0,0.964
"SKU-156",2025-03-31,21,0,1
"SKU-156",2025-04-07,32,0,1.036
"SKU-156",2025-04-14,12,0,1.072
"SKU-156",2025-04-21,9,0,1.106
"SKU-156",2025-04-28,0,0,1.139
"SKU-156",2025-05-05,0,0,1.17
"SKU-156",2025-05-12,0,0,1.199
"SKU-156",2025-05-19,58,0,1.225
"SKU-156",2025-05-26,0,0,1.247
"SKU-156",2025-06-02,0,0,1.266
"SKU-156",2025-06-09,28,0,1.281
"SKU-156",2025-06-16,0,0,1.291
"SKU-156",2025-06-23,0,0,1.298
"SKU-156",2025-06-30,0,0,1.3
"SKU-156",2025-07-07,0,0,1.298
"SKU-156",2025-07-14,0,0,1.291
"SKU-156",2025-07-21,0,1,1.281
"SKU-156",2025-07-28,0,0,1.266
"SKU-156",2025-08-04,0,0,1.247
"SKU-156",2025-08-11,0,0,1.225
"SKU-156",2025-08-18,6,0,1.199
"SKU-156",2025-08-25,0,0,1.17
"SKU-156",2025-09-01,0,0,1.139
"SKU-156",2025-09-08,9,0,1.106
"SKU-156",2025-09-15,22,0,1.072
"SKU-156",2025-09-22,0,0,1.036
"SKU-156",2025-09-29,0,0,1
"SKU-156",2025-10-06,0,0,0.964
"SKU-156",2025-10-13,0,0,0.928
"SKU-156",2025-10-20,0,0,0.894
"SKU-156",2025-10-27,22,0,0.861
"SKU-156",2025-11-03,4,0,0.83
"SKU-156",2025-11-10,0,0,0.801
"SKU-156",2025-11-17,0,0,0.775
"SKU-156",2025-11-24,0,0,0.753
"SKU-156",2025-12-01,0,0,1.234
"SKU-156",2025-12-08,46,1,1.219
"SKU-156",2025-12-15,0,0,1.209
"SKU-156",2025-12-22,10,0,1.202
"SKU-156",2025-12-29,0,1,1.2
"SKU-157",2025-01-06,20,0,0.702
"SKU-157",2025-01-13,24,0,0.709
"SKU-157",2025-01-20,42,0,0.719
"SKU-157",2025-01-27,61,0,0.734
"SKU-157",2025-02-03,57,0,0.753
"SKU-157",2025-02-10,18,0,0.775
"SKU-157",2025-02-17,4,0,0.801
"SKU-157",2025-02-24,14,0,0.83
"SKU-157",2025-03-03,5,0,0.861
"SKU-157",2025-03-10,0,0,0.894
"SKU-157",2025-03-17,26,0,0.928
"SKU-157",2025-03-24,31,0,0.964
"SKU-157",2025-03-31,50,0,1
"SKU-157",2025-04-07,15,0,1.036
"SKU-157",2025-04-14,46,1,1.072
"SKU-157",2025-04-21,129,0,1.106
"SKU-157",2025-04-28,2,0,1.139
"SKU-157",2025-05-05,32,0,1.17
"SKU-157",2025-05-12,14,0,1.199
"SKU-157",2025-05-19,16,0,1.225
"SKU-157",2025-05-26,11,0,1.247
"SKU-157",2025-06-02,38,0,1.266
"SKU-157",2025-06-09,0,0,1.281
"SKU-157",2025-06-16,148,0,1.291
"SKU-157",2025-06-23,23,1,1.298
"SKU-157",2025-06-30,65,0,1.3
"SKU-157",2025-07-07,474,0,1.298
"SKU-157",2025-07-14,48,0,1.291
"SKU-157",2025-07-21,45,0,1.281
"SKU-157",2025-07-28,270,0,1.266
"SKU-157",2025-08-04,23,0,1.247
"SKU-157",2025-08-11,151,0,1.225
"SKU-157",2025-08-18,144,0,1.199
"SKU-157",2025-08-25,47,0,1.17
"SKU-157",2025-09-01,18,0,1.139
"SKU-157",2025-09-08,119,0,1.106
"SKU-157",2025-09-15,9,0,1.072
"SKU-157",2025-09-22,124,0,1.036
"SKU-157",2025-09-29,70,0,1
"SKU-157",2025-10-06,120,0,0.964
"SKU-157",2025-10-13,15,0,0.928
"SKU-157",2025-10-20,21,0,0.894
"SKU-157",2025-10-27,267,0,0.861
"SKU-157",2025-11-03,78,1,0.83
"SKU-157",2025-11-10,46,0,0.801
"SKU-157",2025-11-17,10,0,0.775
"SKU-157",2025-11-24,38,0,0.753
"SKU-157",2025-12-01,94,0,1.234
"SKU-157",2025-12-08,41,0,1.219
"SKU-157",2025-12-15,8,0,1.209
"SKU-157",2025-12-22,29,0,1.202
"SKU-157",2025-12-29,0,0,1.2
"SKU-158",2025-01-06,0,0,0.702
"SKU-158",2025-01-13,0,0,0.709
"SKU-158",2025-01-20,0,0,0.719
"SKU-158",2025-01-27,0,0,0.734
"SKU-158",2025-02-03,0,0,0.753
"SKU-158",2025-02-10,0,0,0.775
"SKU-158",2025-02-17,18,0,0.801
"SKU-158",2025-02-24,22,0,0.83
"SKU-158",2025-03-03,12,0,0.861
"SKU-158",2025-03-10,0,0,0.894
"SKU-158",2025-03-17,0,0,0.928
"SKU-158",2025-03-24,0,0,0.964
"SKU-158",2025-03-31,24,0,1
"SKU-158",2025-04-07,0,0,1.036
"SKU-158",2025-04-14,0,0,1.072
"SKU-158",2025-04-21,0,0,1.106
"SKU-158",2025-04-28,0,0,1.139
"SKU-158",2025-05-05,0,0,1.17
"SKU-158",2025-05-12,0,0,1.199
"SKU-158",2025-05-19,0,0,1.225
"SKU-158",2025-05-26,0,0,1.247
"SKU-158",2025-06-02,0,0,1.266
"SKU-158",2025-06-09,28,0,1.281
"SKU-158",2025-06-16,202,0,1.291
"SKU-158",2025-06-23,0,0,1.298
"SKU-158",2025-06-30,0,1,1.3
"SKU-158",2025-07-07,0,0,1.298
"SKU-158",2025-07-14,0,0,1.291
"SKU-158",2025-07-21,0,0,1.281
"SKU-158",2025-07-28,0,0,1.266
"SKU-158",2025-08-04,0,0,1.247
"SKU-158",2025-08-11,0,0,1.225
"SKU-158",2025-08-18,0,0,1.199
"SKU-158",2025-08-25,0,0,1.17
"SKU-158",2025-09-01,0,0,1.139
"SKU-158",2025-09-08,0,0,1.106
"SKU-158",2025-09-15,0,0,1.072
"SKU-158",2025-09-22,16,0,1.036
"SKU-158",2025-09-29,0,0,1
"SKU-158",2025-10-06,0,0,0.964
"SKU-158",2025-10-13,0,0,0.928
"SKU-158",2025-10-20,0,0,0.894
"SKU-158",2025-10-27,0,0,0.861
"SKU-158",2025-11-03,0,0,0.83
"SKU-158",2025-11-10,19,0,0.801
"SKU-158",2025-11-17,52,0,0.775
"SKU-158",2025-11-24,6,0,0.753
"SKU-158",2025-12-01,0,0,1.234
"SKU-158",2025-12-08,0,0,1.219
"SKU-158",2025-12-15,0,0,1.209
"SKU-158",2025-12-22,0,0,1.202
"SKU-158",2025-12-29,18,0,1.2
"SKU-159",2025-01-06,25,0,0.702
"SKU-159",2025-01-13,25,0,0.709
"SKU-159",2025-01-20,24,0,0.719
"SKU-159",2025-01-27,24,0,0.734
"SKU-159",2025-02-03,22,0,0.753
"SKU-159",2025-02-10,33,0,0.775
"SKU-159",2025-02-17,30,0,0.801
"SKU-159",2025-02-24,24,0,0.83
"SKU-159",2025-03-03,27,0,0.861
"SKU-159",2025-03-10,27,0,0.894
"SKU-159",2025-03-17,28,0,0.928
"SKU-159",2025-03-24,43,0,0.964
"SKU-159",2025-03-31,41,0,1
"SKU-159",2025-04-07,36,0,1.036
"SKU-159",2025-04-14,45,0,1.072
"SKU-159",2025-04-21,33,0,1.106
"SKU-159",2025-04-28,47,0,1.139
"SKU-159",2025-05-05,31,0,1.17
"SKU-159",2025-05-12,49,0,1.199
"SKU-159",2025-05-19,68,0,1.225
"SKU-159",2025-05-26,45,0,1.247
"SKU-159",2025-06-02,95,1,1.266
"SKU-159",2025-06-09,60,0,1.281
"SKU-159",2025-06-16,61,0,1.291
"SKU-159",2025-06-23,45,0,1.298
"SKU-159",2025-06-30,49,0,1.3
"SKU-159",2025-07-07,52,0,1.298
"SKU-159",2025-07-14,42,0,1.291
"SKU-159",2025-07-21,108,1,1.281
"SKU-159",2025-07-28,46,0,1.266
"SKU-159",2025-08-04,140,1,1.247
"SKU-159",2025-08-11,52,0,1.225
"SKU-159",2025-08-18,45,0,1.199
"SKU-159",2025-08-25,40,0,1.17
"SKU-159",2025-09-01,50,0,1.139
"SKU-159",2025-09-08,31,0,1.106
"SKU-159",2025-09-15,37,0,1.072
"SKU-159",2025-09-22,71,1,1.036
"SKU-159",2025-09-29,39,0,1
"SKU-159",2025-10-06,30,0,0.964
"SKU-159",2025-10-13,26,0,0.928
"SKU-159",2025-10-20,39,0,0.894
"SKU-159",2025-10-27,26,0,0.861
"SKU-159",2025-11-03,24,0,0.83
"SKU-159",2025-11-10,23,0,0.801
"SKU-159",2025-11-17,27,0,0.775
"SKU-159",2025-11-24,32,0,0.753
"SKU-159",2025-12-01,50,0,1.234
"SKU-159",2025-12-08,125,1,1.219
"SKU-159",2025-12-15,116,1,1.209
"SKU-159",2025-12-22,57,0,1.202
"SKU-159",2025-12-29,74,0,1.2
"SKU-160",2025-01-06,45,0,0.702
"SKU-160",2025-01-13,0,0,0.709
"SKU-160",2025-01-20,6,0,0.719
"SKU-160",2025-01-27,0,1,0.734
"SKU-160",2025-02-03,22,0,0.753
"SKU-160",2025-02-10,0,0,0.775
"SKU-160",2025-02-17,35,0,0.801
"SKU-160",2025-02-24,0,0,0.83
"SKU-160",2025-03-03,33,0,0.861
"SKU-160",2025-03-10,0,0,0.894
"SKU-160",2025-03-17,37,0,0.928
"SKU-160",2025-03-24,37,0,0.964
"SKU-160",2025-03-31,0,0,1
"SKU-160",2025-04-07,7,0,1.036
"SKU-160",2025-04-14,37,0,1.072
"SKU-160",2025-04-21,955,0,1.106
"SKU-160",2025-04-28,79,0,1.139
"SKU-160",2025-05-05,35,0,1.17
"SKU-160",2025-05-12,0,0,1.199
"SKU-160",2025-05-19,21,0,1.225
"SKU-160",2025-05-26,0,0,1.247
"SKU-160",2025-06-02,0,0,1.266
"SKU-160",2025-06-09,0,0,1.281
"SKU-160",2025-06-16,0,0,1.291
"SKU-160",2025-06-23,73,0,1.298
"SKU-160",2025-06-30,0,0,1.3
"SKU-160",2025-07-07,0,1,1.298
"SKU-160",2025-07-14,0,0,1.291
"SKU-160",2025-07-21,56,0,1.281
"SKU-160",2025-07-28,27,0,1.266
"SKU-160",2025-08-04,0,1,1.247
"SKU-160",2025-08-11,0,0,1.225
"SKU-160",2025-08-18,68,0,1.199
"SKU-160",2025-08-25,6,0,1.17
"SKU-160",2025-09-01,0,0,1.139
"SKU-160",2025-09-08,0,0,1.106
"SKU-160",2025-09-15,14,0,1.072
"SKU-160",2025-09-22,0,0,1.036
"SKU-160",2025-09-29,0,0,1
"SKU-160",2025-10-06,0,0,0.964
"SKU-160",2025-10-13,0,0,0.928
"SKU-160",2025-10-20,20,0,0.894
"SKU-160",2025-10-27,15,0,0.861
"SKU-160",2025-11-03,0,1,0.83
"SKU-160",2025-11-10,0,0,0.801
"SKU-160",2025-11-17,0,0,0.775
"SKU-160",2025-11-24,0,0,0.753
"SKU-160",2025-12-01,26,0,1.234
"SKU-160",2025-12-08,0,0,1.219
"SKU-160",2025-12-15,49,0,1.209
"SKU-160",2025-12-22,0,0,1.202
"SKU-160",2025-12-29,65,0,1.2
"SKU-161",2025-01-06,0,0,0.702
"SKU-161",2025-01-13,16,0,0.709
"SKU-161",2025-01-20,0,0,0.719
"SKU-161",2025-01-27,30,0,0.734
"SKU-161",2025-02-03,47,0,0.753
"SKU-161",2025-02-10,0,0,0.775
"SKU-161",2025-02-17,0,0,0.801
"SKU-161",2025-02-24,0,0,0.83
"SKU-161",2025-03-03,0,0,0.861
"SKU-161",2025-03-10,39,0,0.894
"SKU-161",2025-03-17,108,1,0.928
"SKU-161",2025-03-24,0,0,0.964
"SKU-161",2025-03-31,0,0,1
"SKU-161",2025-04-07,48,0,1.036
"SKU-161",2025-04-14,76,0,1.072
"SKU-161",2025-04-21,0,1,1.106
"SKU-161",2025-04-28,0,0,1.139
"SKU-161",2025-05-05,0,0,1.17
"SKU-161",2025-05-12,0,0,1.199
"SKU-161",2025-05-19,0,0,1.225
"SKU-161",2025-05-26,0,0,1.247
"SKU-161",2025-06-02,0,0,1.266
"SKU-161",2025-06-09,0,0,1.281
"SKU-161",2025-06-16,0,0,1.291
"SKU-161",2025-06-23,45,0,1.298
"SKU-161",2025-06-30,0,1,1.3
"SKU-161",2025-07-07,26,0,1.298
"SKU-161",2025-07-14,88,0,1.291
"SKU-161",2025-07-21,0,0,1.281
"SKU-161",2025-07-28,0,0,1.266
"SKU-161",2025-08-04,0,0,1.247
"SKU-161",2025-08-11,0,0,1.225
"SKU-161",2025-08-18,42,0,1.199
"SKU-161",2025-08-25,57,0,1.17
"SKU-161",2025-09-01,50,0,1.139
"SKU-161",2025-09-08,0,0,1.106
"SKU-161",2025-09-15,0,0,1.072
"SKU-161",2025-09-22,0,0,1.036
"SKU-161",2025-09-29,0,0,1
"SKU-161",2025-10-06,59,0,0.964
"SKU-161",2025-10-13,0,0,0.928
"SKU-161",2025-10-20,16,0,0.894
"SKU-161",2025-10-27,55,0,0.861
"SKU-161",2025-11-03,21,0,0.83
"SKU-161",2025-11-10,0,0,0.801
"SKU-161",2025-11-17,0,0,0.775
"SKU-161",2025-11-24,0,0,0.753
"SKU-161",2025-12-01,0,0,1.234
"SKU-161",2025-12-08,0,0,1.219
"SKU-161",2025-12-15,33,0,1.209
"SKU-161",2025-12-22,0,0,1.202
"SKU-161",2025-12-29,41,0,1.2
"SKU-162",2025-01-06,0,0,0.702
"SKU-162",2025-01-13,0,0,0.709
"SKU-162",2025-01-20,0,0,0.719
"SKU-162",2025-01-27,0,0,0.734
"SKU-162",2025-02-03,0,0,0.753
"SKU-162",2025-02-10,0,0,0.775
"SKU-162",2025-02-17,0,0,0.801
"SKU-162",2025-02-24,0,0,0.83
"SKU-162",2025-03-03,0,0,0.861
"SKU-162",2025-03-10,13,0,0.894
"SKU-162",2025-03-17,0,0,0.928
"SKU-162",2025-03-24,0,0,0.964
"SKU-162",2025-03-31,0,1,1
"SKU-162",2025-04-07,0,0,1.036
"SKU-162",2025-04-14,16,0,1.072
"SKU-162",2025-04-21,0,0,1.106
"SKU-162",2025-04-28,0,0,1.139
"SKU-162",2025-05-05,19,0,1.17
"SKU-162",2025-05-12,13,0,1.199
"SKU-162",2025-05-19,0,0,1.225
"SKU-162",2025-05-26,0,0,1.247
"SKU-162",2025-06-02,0,0,1.266
"SKU-162",2025-06-09,0,0,1.281
"SKU-162",2025-06-16,0,0,1.291
"SKU-162",2025-06-23,37,0,1.298
"SKU-162",2025-06-30,0,0,1.3
"SKU-162",2025-07-07,0,0,1.298
"SKU-162",2025-07-14,0,0,1.291
"SKU-162",2025-07-21,23,0,1.281
"SKU-162",2025-07-28,0,0,1.266
"SKU-162",2025-08-04,0,0,1.247
"SKU-162",2025-08-11,0,0,1.225
"SKU-162",2025-08-18,0,0,1.199
"SKU-162",2025-08-25,0,0,1.17
"SKU-162",2025-09-01,0,0,1.139
"SKU-162",2025-09-08,14,0,1.106
"SKU-162",2025-09-15,0,0,1.072
"SKU-162",2025-09-22,0,0,1.036
"SKU-162",2025-09-29,0,0,1
"SKU-162",2025-10-06,0,0,0.964
"SKU-162",2025-10-13,33,0,0.928
"SKU-162",2025-10-20,0,0,0.894
"SKU-162",2025-10-27,11,0,0.861
"SKU-162",2025-11-03,95,1,0.83
"SKU-162",2025-11-10,0,0,0.801
"SKU-162",2025-11-17,25,0,0.775
"SKU-162",2025-11-24,16,0,0.753
"SKU-162",2025-12-01,0,1,1.234
"SKU-162",2025-12-08,0,0,1.219
"SKU-162",2025-12-15,0,0,1.209
"SKU-162",2025-12-22,0,1,1.202
"SKU-162",2025-12-29,0,1,1.2
"SKU-163",2025-01-06,5,0,0.702
"SKU-163",2025-01-13,58,1,0.709
"SKU-163",2025-01-20,19,0,0.719
"SKU-163",2025-01-27,16,0,0.734
"SKU-163",2025-02-03,45,1,0.753
"SKU-163",2025-02-10,173,0,0.775
"SKU-163",2025-02-17,3,0,0.801
"SKU-163",2025-02-24,13,0,0.83
"SKU-163",2025-03-03,57,0,0.861
"SKU-163",2025-03-10,25,0,0.894
"SKU-163",2025-03-17,68,0,0.928
"SKU-163",2025-03-24,0,0,0.964
"SKU-163",2025-03-31,0,1,1
"SKU-163",2025-04-07,15,0,1.036
"SKU-163",2025-04-14,14,0,1.072
"SKU-163",2025-04-21,27,0,1.106
"SKU-163",2025-04-28,39,0,1.139
"SKU-163",2025-05-05,28,0,1.17
"SKU-163",2025-05-12,5,0,1.199
"SKU-163",2025-05-19,51,0,1.225
"SKU-163",2025-05-26,125,1,1.247
"SKU-163",2025-06-02,25,0,1.266
"SKU-163",2025-06-09,39,0,1.281
"SKU-163",2025-06-16,0,0,1.291
"SKU-163",2025-06-23,41,0,1.298
"SKU-163",2025-06-30,73,0,1.3
"SKU-163",2025-07-07,154,0,1.298
"SKU-163",2025-07-14,18,0,1.291
"SKU-163",2025-07-21,32,0,1.281
"SKU-163",2025-07-28,47,0,1.266
"SKU-163",2025-08-04,71,0,1.247
"SKU-163",2025-08-11,20,0,1.225
"SKU-163",2025-08-18,247,0,1.199
"SKU-163",2025-08-25,0,0,1.17
"SKU-163",2025-09-01,19,1,1.139
"SKU-163",2025-09-08,267,0,1.106
"SKU-163",2025-09-15,319,0,1.072
"SKU-163",2025-09-22,38,0,1.036
"SKU-163",2025-09-29,44,0,1
"SKU-163",2025-10-06,18,0,0.964
"SKU-163",2025-10-13,10,0,0.928
"SKU-163",2025-10-20,29,0,0.894
"SKU-163",2025-10-27,19,0,0.861
"SKU-163",2025-11-03,35,0,0.83
"SKU-163",2025-11-10,0,0,0.801
"SKU-163",2025-11-17,15,0,0.775
"SKU-163",2025-11-24,39,0,0.753
"SKU-163",2025-12-01,70,0,1.234
"SKU-163",2025-12-08,141,0,1.219
"SKU-163",2025-12-15,547,0,1.209
"SKU-163",2025-12-22,106,0,1.202
"SKU-163",2025-12-29,24,0,1.2
"SKU-164",2025-01-06,0,0,0.702
"SKU-164",2025-01-13,0,0,0.709
"SKU-164",2025-01-20,15,0,0.719
"SKU-164",2025-01-27,11,0,0.734
"SKU-164",2025-02-03,110,0,0.753
"SKU-164",2025-02-10,0,0,0.775
"SKU-164",2025-02-17,22,0,0.801
"SKU-164",2025-02-24,0,0,0.83
"SKU-164",2025-03-03,8,0,0.861
"SKU-164",2025-03-10,0,0,0.894
"SKU-164",2025-03-17,21,0,0.928
"SKU-164",2025-03-24,0,0,0.964
"SKU-164",2025-03-31,0,0,1
"SKU-164",2025-04-07,5,0,1.036
"SKU-164",2025-04-14,0,0,1.072
"SKU-164",2025-04-21,0,0,1.106
"SKU-164",2025-04-28,0,0,1.139
"SKU-164",2025-05-05,0,0,1.17
"SKU-164",2025-05-12,13,0,1.199
"SKU-164",2025-05-19,0,0,1.225
"SKU-164",2025-05-26,0,0,1.247
"SKU-164",2025-06-02,0,0,1.266
"SKU-164",2025-06-09,0,0,1.281
"SKU-164",2025-06-16,0,1,1.291
"SKU-164",2025-06-23,0,0,1.298
"SKU-164",2025-06-30,65,0,1.3
"SKU-164",2025-07-07,0,0,1.298
"SKU-164",2025-07-14,0,0,1.291
"SKU-164",2025-07-21,26,0,1.281
"SKU-164",2025-07-28,0,0,1.266
"SKU-164",2025-08-04,46,1,1.247
"SKU-164",2025-08-11,35,0,1.225
"SKU-164",2025-08-18,0,0,1.199
"SKU-164",2025-08-25,0,0,1.17
"SKU-164",2025-09-01,0,1,1.139
"SKU-164",2025-09-08,10,0,1.106
"SKU-164",2025-09-15,0,0,1.072
"SKU-164",2025-09-22,8,0,1.036
"SKU-164",2025-09-29,15,0,1
"SKU-164",2025-10-06,24,0,0.964
"SKU-164",2025-10-13,0,0,0.928
"SKU-164",2025-10-20,33,0,0.894
"SKU-164",2025-10-27,0,0,0.861
"SKU-164",2025-11-03,16,0,0.83
"SKU-164",2025-11-10,15,0,0.801
"SKU-164",2025-11-17,0,0,0.775
"SKU-164",2025-11-24,0,0,0.753
"SKU-164",2025-12-01,0,0,1.234
"SKU-164",2025-12-08,159,1,1.219
"SKU-164",2025-12-15,0,0,1.209
"SKU-164",2025-12-22,0,0,1.202
"SKU-164",2025-12-29,22,0,1.2
"SKU-165",2025-01-06,0,0,0.702
"SKU-165",2025-01-13,0,0,0.709
"SKU-165",2025-01-20,55,0,0.719
"SKU-165",2025-01-27,0,0,0.734
"SKU-165",2025-02-03,4,1,0.753
"SKU-165",2025-02-10,11,0,0.775
"SKU-165",2025-02-17,19,0,0.801
"SKU-165",2025-02-24,0,0,0.83
"SKU-165",2025-03-03,0,1,0.861
"SKU-165",2025-03-10,0,0,0.894
"SKU-165",2025-03-17,0,0,0.928
"SKU-165",2025-03-24,25,0,0.964
"SKU-165",2025-03-31,0,0,1
"SKU-165",2025-04-07,0,0,1.036
"SKU-165",2025-04-14,0,0,1.072
"SKU-165",2025-04-21,0,0,1.106
"SKU-165",2025-04-28,0,0,1.139
"SKU-165",2025-05-05,17,0,1.17
"SKU-165",2025-05-12,0,1,1.199
"SKU-165",2025-05-19,0,0,1.225
"SKU-165",2025-05-26,14,0,1.247
"SKU-165",2025-06-02,0,0,1.266
"SKU-165",2025-06-09,40,0,1.281
"SKU-165",2025-06-16,0,1,1.291
"SKU-165",2025-06-23,0,0,1.298
"SKU-165",2025-06-30,0,0,1.3
"SKU-165",2025-07-07,0,0,1.298
"SKU-165",2025-07-14,0,0,1.291
"SKU-165",2025-07-21,0,1,1.281
"SKU-165",2025-07-28,81,0,1.266
"SKU-165",2025-08-04,0,0,1.247
"SKU-165",2025-08-11,0,0,1.225
"SKU-165",2025-08-18,14,0,1.199
"SKU-165",2025-08-25,0,0,1.17
"SKU-165",2025-09-01,39,0,1.139
"SKU-165",2025-09-08,71,0,1.106
"SKU-165",2025-09-15,0,1,1.072
"SKU-165",2025-09-22,61,0,1.036
"SKU-165",2025-09-29,0,0,1
"SKU-165",2025-10-06,0,0,0.964
"SKU-165",2025-10-13,0,0,0.928
"SKU-165",2025-10-20,0,0,0.894
"SKU-165",2025-10-27,0,0,0.861
"SKU-165",2025-11-03,0,0,0.83
"SKU-165",2025-11-10,0,0,0.801
"SKU-165",2025-11-17,0,0,0.775
"SKU-165",2025-11-24,10,0,0.753
"SKU-165",2025-12-01,0,0,1.234
"SKU-165",2025-12-08,0,0,1.219
"SKU-165",2025-12-15,0,0,1.209
"SKU-165",2025-12-22,0,0,1.202
"SKU-165",2025-12-29,7,0,1.2
"SKU-166",2025-01-06,0,0,0.702
"SKU-166",2025-01-13,0,0,0.709
"SKU-166",2025-01-20,0,0,0.719
"SKU-166",2025-01-27,39,0,0.734
"SKU-166",2025-02-03,55,0,0.753
"SKU-166",2025-02-10,0,0,0.775
"SKU-166",2025-02-17,74,1,0.801
"SKU-166",2025-02-24,16,0,0.83
"SKU-166",2025-03-03,72,0,0.861
"SKU-166",2025-03-10,0,0,0.894
"SKU-166",2025-03-17,0,0,0.928
"SKU-166",2025-03-24,0,0,0.964
"SKU-166",2025-03-31,0,0,1
"SKU-166",2025-04-07,0,0,1.036
"SKU-166",2025-04-14,0,0,1.072
"SKU-166",2025-04-21,52,0,1.106
"SKU-166",2025-04-28,42,0,1.139
"SKU-166",2025-05-05,0,0,1.17
"SKU-166",2025-05-12,0,0,1.199
"SKU-166",2025-05-19,0,1,1.225
"SKU-166",2025-05-26,0,0,1.247
"SKU-166",2025-06-02,138,0,1.266
"SKU-166",2025-06-09,26,0,1.281
"SKU-166",2025-06-16,0,1,1.291
"SKU-166",2025-06-23,0,0,1.298
"SKU-166",2025-06-30,0,0,1.3
"SKU-166",2025-07-07,0,0,1.298
"SKU-166",2025-07-14,0,0,1.291
"SKU-166",2025-07-21,33,0,1.281
"SKU-166",2025-07-28,0,0,1.266
"SKU-166",2025-08-04,0,0,1.247
"SKU-166",2025-08-11,142,0,1.225
"SKU-166",2025-08-18,46,0,1.199
"SKU-166",2025-08-25,0,0,1.17
"SKU-166",2025-09-01,0,1,1.139
"SKU-166",2025-09-08,0,0,1.106
"SKU-166",2025-09-15,0,0,1.072
"SKU-166",2025-09-22,0,0,1.036
"SKU-166",2025-09-29,0,0,1
"SKU-166",2025-10-06,0,0,0.964
"SKU-166",2025-10-13,0,0,0.928
"SKU-166",2025-10-20,44,0,0.894
"SKU-166",2025-10-27,66,0,0.861
"SKU-166",2025-11-03,0,1,0.83
"SKU-166",2025-11-10,55,0,0.801
"SKU-166",2025-11-17,0,0,0.775
"SKU-166",2025-11-24,0,0,0.753
"SKU-166",2025-12-01,0,0,1.234
"SKU-166",2025-12-08,83,0,1.219
"SKU-166",2025-12-15,0,0,1.209
"SKU-166",2025-12-22,0,1,1.202
"SKU-166",2025-12-29,0,0,1.2
"SKU-167",2025-01-06,110,0,0.702
"SKU-167",2025-01-13,41,0,0.709
"SKU-167",2025-01-20,295,0,0.719
"SKU-167",2025-01-27,359,0,0.734
"SKU-167",2025-02-03,0,0,0.753
"SKU-167",2025-02-10,0,0,0.775
"SKU-167",2025-02-17,189,0,0.801
"SKU-167",2025-02-24,108,0,0.83
"SKU-167",2025-03-03,147,0,0.861
"SKU-167",2025-03-10,132,0,0.894
"SKU-167",2025-03-17,34,0,0.928
"SKU-167",2025-03-24,84,0,0.964
"SKU-167",2025-03-31,21,0,1
"SKU-167",2025-04-07,304,0,1.036
"SKU-167",2025-04-14,86,0,1.072
"SKU-167",2025-04-21,298,0,1.106
"SKU-167",2025-04-28,620,0,1.139
"SKU-167",2025-05-05,112,0,1.17
"SKU-167",2025-05-12,160,0,1.199
"SKU-167",2025-05-19,1873,0,1.225
"SKU-167",2025-05-26,79,0,1.247
"SKU-167",2025-06-02,1739,0,1.266
"SKU-167",2025-06-09,149,1,1.281
"SKU-167",2025-06-16,740,0,1.291
"SKU-167",2025-06-23,855,1,1.298
"SKU-167",2025-06-30,1176,0,1.3
"SKU-167",2025-07-07,144,1,1.298
"SKU-167",2025-07-14,0,1,1.291
"SKU-167",2025-07-21,8,0,1.281
"SKU-167",2025-07-28,115,0,1.266
"SKU-167",2025-08-04,0,0,1.247
"SKU-167",2025-08-11,190,0,1.225
"SKU-167",2025-08-18,44,0,1.199
"SKU-167",2025-08-25,31,0,1.17
"SKU-167",2025-09-01,189,0,1.139
"SKU-167",2025-09-08,651,0,1.106
"SKU-167",2025-09-15,47,0,1.072
"SKU-167",2025-09-22,152,0,1.036
"SKU-167",2025-09-29,3075,0,1
